village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot
32.06.38.2007,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.38,PAGERAGEUNG,NANGGEWER,,46158,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46458,46158,46158,46158;46458,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.06.38.2007;open_data_jabar:32.06.38.2007;kodepos_dev:32.06.38.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2244;open_data_jabar:19839;kodepos_dev:2244,2026-08-11
32.06.38.2008,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.38,PAGERAGEUNG,SUKAPADA,,46158,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46458,46158,46158,46158;46458,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.06.38.2008;open_data_jabar:32.06.38.2008;kodepos_dev:32.06.38.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2245;open_data_jabar:19840;kodepos_dev:2245,2026-08-11
32.06.38.2009,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.38,PAGERAGEUNG,PAGERSARI,,46158,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46458,46158,46158,46158;46458,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.06.38.2009;open_data_jabar:32.06.38.2009;kodepos_dev:32.06.38.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2246;open_data_jabar:19841;kodepos_dev:2246,2026-08-11
32.06.38.2010,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.38,PAGERAGEUNG,SUKADANA,,46413,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46458,46413,46413,46413;46458,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.06.38.2010;open_data_jabar:32.06.38.2010;kodepos_dev:32.06.38.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2247;open_data_jabar:19842;kodepos_dev:2247,2026-08-11
32.06.39.2001,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,CIPONDOK,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2001;open_data_jabar:32.06.39.2001;kodepos_dev:32.06.39.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2248;open_data_jabar:19843;kodepos_dev:2248,2026-08-11
32.06.39.2002,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,SUKAMENAK,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2002;open_data_jabar:32.06.39.2002;kodepos_dev:32.06.39.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2249;open_data_jabar:19844;kodepos_dev:2249,2026-08-11
32.06.39.2003,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,SUKARATU,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2003;open_data_jabar:32.06.39.2003;kodepos_dev:32.06.39.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2250;open_data_jabar:19845;kodepos_dev:2250,2026-08-11
32.06.39.2004,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,BANJARSARI,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2004;open_data_jabar:32.06.39.2004;kodepos_dev:32.06.39.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2251;open_data_jabar:19846;kodepos_dev:2251,2026-08-11
32.06.39.2005,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,TANJUNGSARI,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2005;open_data_jabar:32.06.39.2005;kodepos_dev:32.06.39.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2252;open_data_jabar:19848;kodepos_dev:2252,2026-08-11
32.06.39.2006,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,SUKAPANCAR,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2006;open_data_jabar:32.06.39.2006;kodepos_dev:32.06.39.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2253;open_data_jabar:19849;kodepos_dev:2253,2026-08-11
32.06.39.2007,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,SUKARESIK,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2007;open_data_jabar:32.06.39.2007;kodepos_dev:32.06.39.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2254;open_data_jabar:19850;kodepos_dev:2254,2026-08-11
32.06.39.2008,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.39,SUKARESIK,MARGAMULYA,,,,,46459,46418,46419,46418;46419;46459,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.39.2008;open_data_jabar:32.06.39.2008;kodepos_dev:32.06.39.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2255;open_data_jabar:19851;kodepos_dev:2255,2026-08-11
32.07.01.2012,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.01,CIAMIS,PANYINGKIRAN,,46211,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46218,46211,46211,46211;46218,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.01.2012;open_data_jabar:32.07.01.2012;kodepos_dev:32.07.01.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2267;open_data_jabar:19864;kodepos_dev:2267,2026-08-11
32.07.05.2001,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,CIDOLOG,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,43384,46352,46352,43384;46352,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2001;open_data_jabar:32.07.05.2001;kodepos_dev:32.07.05.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2296;open_data_jabar:19897;kodepos_dev:2296,2026-08-11
32.07.05.2002,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,JANGGALA,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46483,46352,46352,46352;46483,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2002;open_data_jabar:32.07.05.2002;kodepos_dev:32.07.05.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2297;open_data_jabar:19898;kodepos_dev:2297,2026-08-11
32.07.05.2003,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,HEGARMANAH,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,45367,46352,46352,45367;46352,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2003;open_data_jabar:32.07.05.2003;kodepos_dev:32.07.05.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2298;open_data_jabar:19899;kodepos_dev:2298,2026-08-11
32.07.05.2004,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,JELEGONG,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,40356,46352,46352,40356;46352,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2004;open_data_jabar:32.07.05.2004;kodepos_dev:32.07.05.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2299;open_data_jabar:19900;kodepos_dev:2299,2026-08-11
32.07.05.2005,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,CIPARAY,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,43384,46352,46352,43384;46352,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2005;open_data_jabar:32.07.05.2005;kodepos_dev:32.07.05.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2300;open_data_jabar:19901;kodepos_dev:2300,2026-08-11
32.07.05.2006,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.05,CIDOLOG,SUKASARI,,46352,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46352,46352,46293;46352,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.05.2006;open_data_jabar:32.07.05.2006;kodepos_dev:32.07.05.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2301;open_data_jabar:19902;kodepos_dev:2301,2026-08-11
32.07.09.2014,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.09,KAWALI,SINDANGSARI,,46253,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46595,46253,46253,46253;46595,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.09.2014;open_data_jabar:32.07.09.2014;kodepos_dev:32.07.09.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2342;open_data_jabar:19948;kodepos_dev:2342,2026-08-11
32.07.09.2016,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.09,KAWALI,SELASARI,,46253,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46252,46253,46253,46252;46253,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.09.2016;open_data_jabar:32.07.09.2016;kodepos_dev:32.07.09.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2344;open_data_jabar:19950;kodepos_dev:2344,2026-08-11
32.07.10.2012,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.10,PANAWANGAN,KARANGPANINGAL,,46255,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46286,46255,46255,46255;46286,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.10.2012;open_data_jabar:32.07.10.2012;kodepos_dev:32.07.10.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2357;open_data_jabar:19964;kodepos_dev:2357,2026-08-11
32.07.13.2003,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.13,RAJADESA,TANJUNGSARI,,46254,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46256,46254,46254,46254;46256,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.13.2003;open_data_jabar:32.07.13.2003;kodepos_dev:32.07.13.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2385;open_data_jabar:19995;kodepos_dev:2385,2026-08-11
32.07.13.2007,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.13,RAJADESA,SUKAJAYA,,46254,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46286,46254,46254,46254;46286,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.13.2007;open_data_jabar:32.07.13.2007;kodepos_dev:32.07.13.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2389;open_data_jabar:19999;kodepos_dev:2389,2026-08-11
32.07.15.2001,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,RANCAH,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2001;open_data_jabar:32.07.15.2001;kodepos_dev:32.07.15.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2400;open_data_jabar:20013;kodepos_dev:2400,2026-08-11
32.07.15.2002,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,KIARAPAYUNG,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2002;open_data_jabar:32.07.15.2002;kodepos_dev:32.07.15.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2401;open_data_jabar:20014;kodepos_dev:2401,2026-08-11
32.07.15.2003,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,CILEUNGSIR,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2003;open_data_jabar:32.07.15.2003;kodepos_dev:32.07.15.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2402;open_data_jabar:20016;kodepos_dev:2402,2026-08-11
32.07.15.2004,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,CISONTROL,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2004;open_data_jabar:32.07.15.2004;kodepos_dev:32.07.15.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2403;open_data_jabar:20017;kodepos_dev:2403,2026-08-11
32.07.15.2005,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,SITUMANDALA,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2005;open_data_jabar:32.07.15.2005;kodepos_dev:32.07.15.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2404;open_data_jabar:20018;kodepos_dev:2404,2026-08-11
32.07.15.2006,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,KAWUNGLARANG,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2006;open_data_jabar:32.07.15.2006;kodepos_dev:32.07.15.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2405;open_data_jabar:20019;kodepos_dev:2405,2026-08-11
32.07.15.2007,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,PATAKAHARJA,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2007;open_data_jabar:32.07.15.2007;kodepos_dev:32.07.15.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2406;open_data_jabar:20020;kodepos_dev:2406,2026-08-11
32.07.15.2008,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,BOJONGGEDANG,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2008;open_data_jabar:32.07.15.2008;kodepos_dev:32.07.15.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2407;open_data_jabar:20021;kodepos_dev:2407,2026-08-11
32.07.15.2009,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,KARANGPARI,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2009;open_data_jabar:32.07.15.2009;kodepos_dev:32.07.15.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2408;open_data_jabar:20022;kodepos_dev:2408,2026-08-11
32.07.15.2010,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,DADIHARJA,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2010;open_data_jabar:32.07.15.2010;kodepos_dev:32.07.15.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2409;open_data_jabar:20023;kodepos_dev:2409,2026-08-11
32.07.15.2011,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,JANGALAHARJA,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2011;open_data_jabar:32.07.15.2011;kodepos_dev:32.07.15.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2410;open_data_jabar:20024;kodepos_dev:2410,2026-08-11
32.07.15.2012,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,GIRIHARJA,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2012;open_data_jabar:32.07.15.2012;kodepos_dev:32.07.15.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2411;open_data_jabar:20025;kodepos_dev:2411,2026-08-11
32.07.15.2013,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.15,RANCAH,WANGUNSARI,,46387,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46292,46387,46387,46292;46387,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.15.2013;open_data_jabar:32.07.15.2013;kodepos_dev:32.07.15.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2412;open_data_jabar:20027;kodepos_dev:2412,2026-08-11
32.07.16.2001,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,TAMBAKSARI,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2001;open_data_jabar:32.07.16.2001;kodepos_dev:32.07.16.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2413;open_data_jabar:20028;kodepos_dev:2413,2026-08-11
32.07.16.2002,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,MEKARSARI,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2002;open_data_jabar:32.07.16.2002;kodepos_dev:32.07.16.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2414;open_data_jabar:20029;kodepos_dev:2414,2026-08-11
32.07.16.2003,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,KASO,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2003;open_data_jabar:32.07.16.2003;kodepos_dev:32.07.16.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2415;open_data_jabar:20030;kodepos_dev:2415,2026-08-11
32.07.16.2004,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,KADUPANDAK,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2004;open_data_jabar:32.07.16.2004;kodepos_dev:32.07.16.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2416;open_data_jabar:20031;kodepos_dev:2416,2026-08-11
32.07.16.2005,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,SUKASARI,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2005;open_data_jabar:32.07.16.2005;kodepos_dev:32.07.16.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2417;open_data_jabar:20032;kodepos_dev:2417,2026-08-11
32.07.16.2006,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.16,TAMBAKSARI,KARANGPANINGAL,,46388,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46293,46388,46388,46293;46388,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.16.2006;open_data_jabar:32.07.16.2006;kodepos_dev:32.07.16.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2418;open_data_jabar:20033;kodepos_dev:2418,2026-08-11
32.07.17.2006,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.17,LAKBOK,SIDAHARJA,,46385,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46285,46385,46385,46285;46385,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.17.2006;open_data_jabar:32.07.17.2006;kodepos_dev:32.07.17.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2419;open_data_jabar:20034;kodepos_dev:2419,2026-08-11
32.07.17.2007,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.17,LAKBOK,KERTAJAYA,,46385,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46285,46385,46385,46285;46385,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.17.2007;open_data_jabar:32.07.17.2007;kodepos_dev:32.07.17.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2420;open_data_jabar:20035;kodepos_dev:2420,2026-08-11
32.07.17.2009,32,JAWA BARAT,32.07,KAB. CIAMIS,32.07.17,LAKBOK,SUKANAGARA,,46385,corroborated_by_two_sources,open_data_jabar_postal_2023;kodepos_dev_rest_api,46285,46385,46385,46285;46385,corroborated_candidate,medium,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.,no,,diskominfo:32.07.17.2009;open_data_jabar:32.07.17.2009;kodepos_dev:32.07.17.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2421;open_data_jabar:20036;kodepos_dev:2421,2026-08-11
